universidad_id,universidad_nombre,universidad_fecha_fundacion,universidad_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,universidad_calle_numero,universidad_colonia,universidad_cp,email,longitud,latitud,link_sic,fecha_mod,nom_ent_corto,fn_universidad_colonia,nom_ent_etq
2501,"Universidad del Desarrollo Profesional, Campus Mexicali",NA,Universidad del Desarrollo Profesional (UNIDEP),2,Baja California,2,Mexicali,1,Mexicali,Blvd. Lázaro Cárdenas 1999 esq. Venustiano Carranza,Col. Plutarco Elías Calles,21399,atencion@unidep.edu.mx,-115.40435,32.62247,http://sic.gob.mx/ficha.php?table=universidad&table_id=2501,1695897199,Baja California,NA,Baja California
2881,"Universidad Vizcaya de las Américas, campus Mexicali",NA,"Patronato Cultural Vizcaya, A. C.",2,Baja California,2,Mexicali,1,Mexicali,Blvd. Justo Sierra 165,Col. Cuauhtémoc Nte.,21200,informes@uva.edu.mx,-115.45215,32.66451,http://sic.gob.mx/ficha.php?table=universidad&table_id=2881,1705405406,Baja California,NA,Baja California
2879,Universidad Politécnica de Baja California (UPBC),NA,,2,Baja California,2,Mexicali,1,Mexicali,Claridad s/n,Col. Plutarco Elías Calles,21376,rectoria@upbc.edu.mx,-115.47558,32.64118,http://sic.gob.mx/ficha.php?table=universidad&table_id=2879,1738172122,Baja California,NA,Baja California
2875,"Universidad Nacional de Estudios Avanzados, Campus Cuauhtémoc",NA,Universidad Nacional de Estudios Avanzados (UNEA),2,Baja California,2,Mexicali,1,Mexicali,Calz. Cuauhtémoc 336,Col. Aviación,21230,,-115.47558,32.64118,http://sic.gob.mx/ficha.php?table=universidad&table_id=2875,1553776782,Baja California,NA,Baja California
2424,Centro de Estudios Superiores de la Frontera,2861,,2,Baja California,2,Mexicali,1,Mexicali,Blvd. Delta s/n,Col. Ejido Nuevo León,21705,escnormalrafaelramirez@prodigy.net,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=2424,1620075040,Baja California,NA,Baja California
1297,Universidad Estatal de Estudios Pedagógicos,4441,,2,Baja California,2,Mexicali,1,Mexicali,Av. Fresnillo y Cañitas 310,Col. Zacatecas,21070,info@ueep.mx,-115.46542,32.62987,http://sic.gob.mx/ficha.php?table=universidad&table_id=1297,1553695775,Baja California,NA,Baja California
1289,Universidad Pedagógica Nacional (UPN) U-021 Mexicali,3581,Sistema Educativo Estatal,2,Baja California,2,Mexicali,1,Mexicali,Av. José Antonio Torres y Río Mocorito s/n,Col. Magisterial Independencia,21290,direccion@upnmexicali.edu.mx,-115.43572,32.63067,http://sic.gob.mx/ficha.php?table=universidad&table_id=1289,1695843794,Baja California,NA,Baja California
2831,"Universidad Autónoma  de Durango, campus Mexicali",NA,"Fomento Educativo y Cultural Francisco de Ibarra, A.C.",2,Baja California,2,Mexicali,1,Mexicali,Benito Juárez 1798,Col. Reforma,21280,,-115.44729,32.63305,http://sic.gob.mx/ficha.php?table=universidad&table_id=2831,1705920902,Baja California,NA,Baja California
488,"Universidad Autónoma de Baja California, Campus Mexicali",-4690,Universidad Autónoma de Baja California (UABC),2,Baja California,2,Mexicali,1,Mexicali,Blvd. Benito Juárez s/n,Maestros Federales,21280,rector@info.rec.uabc.mx,-115.4444,32.63226,http://sic.gob.mx/ficha.php?table=universidad&table_id=488,1553178562,Baja California,NA,Baja California
2816,Universidad Autónoma de Baja California (UABC),NA,Universidad Autónoma de Baja California (UABC),2,Baja California,2,Mexicali,1,Mexicali,Av. Álvaro Obregón s/n,Col. Nueva,21100,rector@uabc.edu.mx,-115.47558,32.64118,http://sic.gob.mx/ficha.php?table=universidad&table_id=2816,1553173430,Baja California,NA,Baja California
2810,Instituto Tecnológico de Mexicali,NA,SEP/Tecnológico Nacional de México (TecNM),2,Baja California,2,Mexicali,1,Mexicali,Av. Instituto Tecnológico s/n,Col. Plutarco Elías Calles,21376,direccion@itmexicali.edu.mx; fcoortiz55@hotmail.com,-115.39733,32.62101,http://sic.gob.mx/ficha.php?table=universidad&table_id=2810,1724099801,Baja California,NA,Baja California
1300,UVM Mexicali,13374,Universidad del Valle de México,2,Baja California,2,Mexicali,1,Mexicali,C. Novena 294,Col. Plutarco Elías Calles,21396,socialcontactcenter1@uvmnet.edu,-115.38595,32.62113,http://sic.gob.mx/ficha.php?table=universidad&table_id=1300,1713556260,Baja California,NA,Baja California
2757,"Instituto Tecnológico de la Construcción, Campus Baja California",NA,"Instituto Tecnológico de la Construcción, A.C.",2,Baja California,2,Mexicali,1,Mexicali,Blvd. Las palmas 1293,Fracc. Los Pinos,21230,admisionitc@itc-ac.edu.mx,-115.47558,32.64118,http://sic.gob.mx/ficha.php?table=universidad&table_id=2757,1552404616,Baja California,NA,Baja California
2753,"Instituto Peninsular de Estudios Superiores, S.C.",NA,,2,Baja California,2,Mexicali,1,Mexicali,Blvd. Adolfo López Mateos 115,Col. Zacatecas,21040,contacto@institutopeninsular.edu.mx,-115.47558,32.64118,http://sic.gob.mx/ficha.php?table=universidad&table_id=2753,1602662528,Baja California,NA,Baja California
1272,"Universidad Xochicalco, Campus Mexicali",10817,Universidad Xochicalco,2,Baja California,2,Mexicali,1,Mexicali,Novena 1199,Col. Plutarco Elías Calles,21376,info@xochicalco.edu.mx,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=1272,1553862282,Baja California,NA,Baja California
1240,"Universidad Nacional de Estudios Avanzados, Campus Oriente",NA,Universidad Nacional de Estudios Avanzados (UNEA),2,Baja California,2,Mexicali,1,Mexicali,Calz. Manuel Gómez Morín 2000,Col. Rancho La Bodega,21379,,0.05905,0.00393,http://sic.gob.mx/ficha.php?table=universidad&table_id=1240,1553780804,Baja California,NA,Baja California
2710,Escuela Normal del Valle de Mexicali Ejido Campeche,2861,SEP/Dirección General de Educación Superior para el Magisterio (DIGESuM),2,Baja California,2,Mexicali,456,Benito Juárez (Ejido Tecolotes),Av. Prol. M. Calle Morelos s/n,Ejido Campeche,21900,envmec@gmail.com,-115.00537,32.56484,http://sic.gob.mx/ficha.php?table=universidad&table_id=2710,1616424912,Baja California,NA,Baja California
1341,"Universidad Autónoma de Baja California, Unidad Valle de las Palmas",14457,Universidad Autónoma de Baja California (UABC),2,Baja California,3,Tecate,1,Tecate,Blvd. Universitario 1000,Valle San Pedro,22263,lgvega@uabc.edu.mx,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=1341,1492795275,Baja California,NA,Baja California
1233,"Universidad Autónoma de Baja California, Campus Tijuana Unidad Tecate",6689,Universidad Autónoma de Baja California (UABC),2,Baja California,3,Tecate,1,Tecate,Calz. Universidad 1,Fracc. San Fernando,21430,,-116.62681,32.56819,http://sic.gob.mx/ficha.php?table=universidad&table_id=1233,1695912586,Baja California,NA,Baja California
1190,"Centro de Enseñanza Técnica y Superior, Campus Tijuana",4626,"Centro de Enseñanza Técnica y Superior, A. C",2,Baja California,4,Tijuana,1,Tijuana,Av. Cetys Universidad 4,Fracc. El Lago,22210,infocetystij@cetys.mx,-115.40846,32.65499,http://sic.gob.mx/ficha.php?table=universidad&table_id=1190,1730480075,Baja California,NA,Baja California
1193,"Tecnológico de Baja California, Campus Tijuana",8527,,2,Baja California,4,Tijuana,1,Tijuana,Blvd. Insurgentes 18235,Col. Libramiento,22225,contacto@tbc.mx,-116.92304,32.47898,http://sic.gob.mx/ficha.php?table=universidad&table_id=1193,1730762165,Baja California,NA,Baja California
1299,"Universidad Interamericana para el Desarrollo (UNID), sede Tijuana",13414,Universidad Interamericana para el Desarrollo (UNID),2,Baja California,4,Tijuana,1,Tijuana,Rampa Aeropuerto 16002,"Col. Parque Industrial Internacional, Mesa de Otay",22424,tijuana@unid.mx,-117.01891,32.53246,http://sic.gob.mx/ficha.php?table=universidad&table_id=1299,1730897527,Baja California,NA,Baja California
1339,Centro de Investigación para el Desarrollo Humano (CIDH),6574,,2,Baja California,4,Tijuana,1,Tijuana,Av. Paseo Playas de Tijuana 501,Secc. Jardines,22240,cidhuniversidadoficial@gmail.com,-117.11828,32.52707,http://sic.gob.mx/ficha.php?table=universidad&table_id=1339,1730749429,Baja California,NA,Baja California
115,Universidad Iberoamericana (UIA) Tijuana,4556,Universidad Iberoamericana (UIA),2,Baja California,4,Tijuana,1,Tijuana,Av. Centro Universitario 2501,Col. Playas de Tijuana,22500,info_ibero@tij.uia.mx,-117.10045,32.51899,http://sic.gob.mx/ficha.php?table=universidad&table_id=115,1730748762,Baja California,NA,Baja California
1697,"Centro de Investigación y Desarrollo de Tecnología Digital, Unidad Tijuana",5220,Instituto Politécnico Nacional,2,Baja California,4,Tijuana,1,Tijuana,Av. Instituto Politécnico Nacional 1310,Col. Nueva Tijuana,22430,webmaster@citedi.mx,-116.94274,32.53908,http://sic.gob.mx/ficha.php?table=universidad&table_id=1697,1730478870,Baja California,NA,Baja California
1235,Universidad Xochicalco Campus Tijuana,9131,,2,Baja California,4,Tijuana,1,Tijuana,Rampa Yumalinda 4850,Fracc. Chapultepec Alamar,22110,info@xochicalco.edu.mx,-116.95863,32.51305,http://sic.gob.mx/ficha.php?table=universidad&table_id=1235,1730474023,Baja California,NA,Baja California
1234,"Universidad de Tijuana (CUT), Campus Tijuana",8766,,2,Baja California,4,Tijuana,1,Tijuana,Av. J. Lucrecia Torriz 1010,Col. Altamira,22120,biblioteca@udetijuana.edu.mx; administracioncut@udetijuana.edu.mx,-117.05259,32.5327,http://sic.gob.mx/ficha.php?table=universidad&table_id=1234,1730404221,Baja California,NA,Baja California
1194,Universidad Autónoma de Baja California Campus Tijuana,12265,Universidad Autónoma de Baja California (UABC),2,Baja California,4,Tijuana,1,Tijuana,Calz. Universidad 14418,Col. Parque Industrial Internacional Tijuana,22390,vicerrectoriatij@uabc.edu.mx,-116.96536,32.53162,http://sic.gob.mx/ficha.php?table=universidad&table_id=1194,1730402998,Baja California,NA,Baja California
1355,Colegio Mentor Mexicano,9496,,2,Baja California,4,Tijuana,1,Tijuana,Brasil 530,Col. Cacho,22150,contacto@colegiomentormexicano.edu.mx,-117.02699,32.52262,http://sic.gob.mx/ficha.php?table=universidad&table_id=1355,1730401650,Baja California,NA,Baja California
3910,"Universidad Autónoma de Durango, campus Tijuana 20 de Noviembre",NA,"Fomento Educativo y Cultural Francisco de Ibarra, A.C.",2,Baja California,4,Tijuana,1,Tijuana,Av. Baños de Agua Caliente 3360,Col. 20 de Noviembre,22100,,-116.99868,32.51557,http://sic.gob.mx/ficha.php?table=universidad&table_id=3910,1730401485,Baja California,NA,Baja California
93,Universidad de las Californias  Internacional (UDCI),8197,,2,Baja California,4,Tijuana,1,Tijuana,Blvd. Federico Benítez 460,Fracc. Los Españoles,22430,info@udc.edu.mx,-116.97353,32.50941,http://sic.gob.mx/ficha.php?table=universidad&table_id=93,1730401405,Baja California,NA,Baja California
1347,Escuela de Danza Gloria Campobello,-2192,,2,Baja California,4,Tijuana,1,Tijuana,Blvd. Fundadores 2589,Col. Juárez,22040,danzacampobello@gmail.com,-117.03072,32.51249,http://sic.gob.mx/ficha.php?table=universidad&table_id=1347,1730400234,Baja California,NA,Baja California
1290,Universidad Pedagógica Nacional (UPN) U-022 Tijuana,4230,Sistema Educativo Estatal,2,Baja California,4,Tijuana,1,Tijuana,Paseo de la vida s/n,"Fracc. Bosque de las Araucarias, Mesa de Otay",22510,difusion@upntijuana.com.mx; desdeelbordo@gmail.com,-116.95101,32.52666,http://sic.gob.mx/ficha.php?table=universidad&table_id=1290,1730399471,Baja California,NA,Baja California
2887,"University of Advanced Technologies (UNIAT), Tijuana",NA,,2,Baja California,4,Tijuana,1,Tijuana,Av. Ignacio Allende 7156,Independencia,22055,informes.tijuana@uniat.edu.mx,-117.04753,32.52711,http://sic.gob.mx/ficha.php?table=universidad&table_id=2887,1730479773,Baja California,NA,Baja California
121,"Universidad Nacional de Estudios Avanzados, Campus Pedregal",11615,Universidad Nacional de Estudios Avanzados (UNEA),2,Baja California,4,Tijuana,1,Tijuana,Blvd. Federico Benitez 14620,Col. El Pedregal,22104,,0,0,http://sic.gob.mx/ficha.php?table=universidad&table_id=121,1553781314,Baja California,NA,Baja California
3905,"Universidad Vizcaya de las Américas, Campus Tijuana",NA,"Patronato Cultural Vizcaya, A. C.",2,Baja California,4,Tijuana,1,Tijuana,Av. Vía Rápida Ote. 14243,Col. Los Santos,22104,vizcaya_tijuana@uva.edu.mx,-116.96798,32.51235,http://sic.gob.mx/ficha.php?table=universidad&table_id=3905,1730915679,Baja California,NA,Baja California
1191,Universidad CIES,11204,"Universidad CIES, Centro Internacional de Estudios Superiores",2,Baja California,4,Tijuana,1,Tijuana,Blvd. Federico Benitez 5,Fracc. Los Españos,22104,direccionuniversidadcies@gmail.com,-116.97992,32.51017,http://sic.gob.mx/ficha.php?table=universidad&table_id=1191,1730912314,Baja California,NA,Baja California
83,Universidad Tecnológica de Tijuana (UTT),10452,Gobierno del Estado,2,Baja California,4,Tijuana,1,Tijuana,Carr. Libre Tijuana-Tecate km 10,Fracc. El Refugio,22253,informes@uttijuana.edu.mx,-116.82489,32.4619,http://sic.gob.mx/ficha.php?table=universidad&table_id=83,1730833026,Baja California,NA,Baja California
1192,Escuela Superior de Artes Visuales,11523,Particular,2,Baja California,4,Tijuana,1,Tijuana,Calle De Servicio 303-Local 210,Cd Industrial,22435,info@escuelasuperiordeartes.com,-116.92968,32.53768,http://sic.gob.mx/ficha.php?table=universidad&table_id=1192,1731001176,Baja California,NA,Baja California
2416,Escuela de Enfermería Tijuana,0,Instituto Mexicano del Seguro Social,2,Baja California,4,Tijuana,1,Tijuana,"Paseo Playas 1501, Secc. Jardines",Fracc. Playas de Tijuana,22500,maria.segovia@imss.gob.mx,-117.12029,32.52246,http://sic.gob.mx/ficha.php?table=universidad&table_id=2416,1730475789,Baja California,NA,Baja California
2771,"Instituto Tecnológico de la Construcción, Campus Tijuana",NA,privado,2,Baja California,4,Tijuana,1,Tijuana,"Alfredo Ramos 0611, local 1 y 2",Zona Río,22320,contacto@cmictijuana.org,-117.01242,32.51991,http://sic.gob.mx/ficha.php?table=universidad&table_id=2771,1730833419,Baja California,NA,Baja California
2427,"Escuela Superior de Comercio Exterior, A.C., plantel Tijuana",NA,Universidad de Negocios,2,Baja California,4,Tijuana,1,Tijuana,Blvd. Aeropuerto y Calle Interamericana 1009,Col. Mesa Otay,22890,direcciondecaptacion@escomex.edu.mx,-116.94921,32.54643,http://sic.gob.mx/ficha.php?table=universidad&table_id=2427,1731005842,Baja California,NA,Baja California
1346,Escuela Normal Fronteriza  Tijuana,9039,Gobierno del Estado,2,Baja California,4,Tijuana,1,Tijuana,Valles s/n,Zona Río 3a. Etapa,22226,info@normalfronterizatijuana.edu.mx,-116.92848,32.4814,http://sic.gob.mx/ficha.php?table=universidad&table_id=1346,1730834554,Baja California,NA,Baja California
2752,"Instituto para el Desarrollo y Actualización de Profesionales (IDAP), Clínica Tijuana",NA,"Instituto para el Desarrollo y Actualización de Profesionales, S.C.",2,Baja California,4,Tijuana,1,Tijuana,Ignacio Zaragoza 8110. 8110,Centro,22000,tijuana@idap.com.mx,-117.03737,32.52764,http://sic.gob.mx/ficha.php?table=universidad&table_id=2752,1730402232,Baja California,NA,Baja California
1353,Centro de Vinculación y Desarrollo Regional Unidad Tijuana,10957,Instituto Politécnico Nacional,2,Baja California,4,Tijuana,1,Tijuana,Av. Instituto Politécnico Nacional 1310,Col. Mesa de Otay,22510,cvdrtijuana@ipn.mx,-116.94294,32.53886,http://sic.gob.mx/ficha.php?table=universidad&table_id=1353,1730749666,Baja California,NA,Baja California
99,"El Colegio de la Frontera Norte, A.C.",4600,,2,Baja California,4,Tijuana,1,Tijuana,Carr. Escénica Tijuana-Ensenada Km 18.5,Col. San Antonio del Mar,22560,informes@colef.mx,-117.11095,32.45554,http://sic.gob.mx/ficha.php?table=universidad&table_id=99,1730835325,Baja California,NA,Baja California
2726,Escuela Superior de Educación Física de Tijuana,NA,,2,Baja California,4,Tijuana,1,Tijuana,Bahía San Miguelito,Col. El Mirador,22230,,-117.01891,32.53246,http://sic.gob.mx/ficha.php?table=universidad&table_id=2726,1551187218,Baja California,NA,Baja California
2697,"Escuela de Trabajo Social, Tijuana",NA,,2,Baja California,4,Tijuana,1,Tijuana,Calz. Guadalupe 6,Fracc. La Villa,22000,e.t.s.tijuana@gmail.com,-116.95773,32.49329,http://sic.gob.mx/ficha.php?table=universidad&table_id=2697,1730915363,Baja California,NA,Baja California
2422,Educación Superior del Pacífico Escuela de Negocios,10105,Pacífico Universidad,2,Baja California,4,Tijuana,1,Tijuana,"Paseo del Centenario 9211, Mz. 7, local 2",Zona Urbana Río Tijuana,22010,info@espacifico.edu.mx,-117.0248,32.53592,http://sic.gob.mx/ficha.php?table=universidad&table_id=2422,1730904496,Baja California,NA,Baja California
1270,Centro de Estudios Superiores de la Frontera,10835,,2,Baja California,4,Tijuana,1,Tijuana,Blvd. O´Higgins 6050,Zona Río 3a. etapa,22110,contacto@unifront.mx,-116.94667,32.50037,http://sic.gob.mx/ficha.php?table=universidad&table_id=1270,1730477225,Baja California,NA,Baja California
1345,Instituto Tecnológico de Tijuana,715,SEP/Tecnológico Nacional de México (TecNM),2,Baja California,4,Tijuana,1,Tijuana,Calz. Tecnológico 12950,Fracc. Tomás Aquino,22414,dir_tijuana@tecnm.mx,-116.98761,32.52959,http://sic.gob.mx/ficha.php?table=universidad&table_id=1345,1730920628,Baja California,NA,Baja California
1223,Centro de Estudios Superiores del Noroeste (Cesun),13757,"Patronato Cesun, S.C.",2,Baja California,4,Tijuana,1,Tijuana,Blvd.. Cucapah Sur 20100,Fracc. El Lago,20100,asist.direccionacademica@cesun.edu.mx,-116.92907,32.50016,http://sic.gob.mx/ficha.php?table=universidad&table_id=1223,1731003042,Baja California,NA,Baja California
3875,"Universidad TecMilenio, Campus Tijuana Río",NA,"Instituto Tecnológico y de Estudios Superiores de Monterrey (ITESM)/Ensañanza e Investigación Superior, A.C.",2,Baja California,4,Tijuana,1,Tijuana,Av. Manuel Doblado 2721,Col. Calette,22044,informes@tecmilenio.edu.mx,-117.018,32.51768,http://sic.gob.mx/ficha.php?table=universidad&table_id=3875,1730834177,Baja California,NA,Baja California
2841,"Universidad Autónoma de Durango, Campus Tijuana plantel Benítez",NA,Universidad Autónoma de Durango,2,Baja California,4,Tijuana,1,Tijuana,Blvrd. Federico Benítez López 14620,Col. El Pedregal Oeste,22104,,-116.96776,32.50849,http://sic.gob.mx/ficha.php?table=universidad&table_id=2841,1730919631,Baja California,NA,Baja California
1296,"Universidad del Desarrollo Profesional (UNIDEP), Plantel Tijuana",12053,Universidad del Desarrollo Profesional (UNIDEP),2,Baja California,4,Tijuana,1,Tijuana,Blvd. Manuel J. Cloutier 19410,Col.  Lago Sur,22210,infotij@unidep.edu.mx; gerardo.juarez@unidep.edu.mx,-116.92856,32.4941,http://sic.gob.mx/ficha.php?table=universidad&table_id=1296,1730400044,Baja California,NA,Baja California
1488,"Universidad Humanitas, Campus Tijuana",NA,,2,Baja California,4,Tijuana,1,Tijuana,Paseo del Cucapah 16301,Fracc. Lago Sur,22217,,-116.93565,32.50147,http://sic.gob.mx/ficha.php?table=universidad&table_id=1488,1730476728,Baja California,NA,Baja California
1337,Culinary Art School,12053,privada,2,Baja California,4,Tijuana,1,Tijuana,Paseo del Rio 7126,3a. etapa Río Tijuana,22226,contacto@culinaryartschool.edu.mx,-116.92654,32.48006,http://sic.gob.mx/ficha.php?table=universidad&table_id=1337,1730840529,Baja California,NA,Baja California
